h,latitude,longitude,frp,confidence,daynight
2026-01-03 00:40:00,26.0862,93.9515,0.44,n,N
2026-01-03 00:40:00,26.92508,94.03895,0.92,n,N
2026-01-03 00:40:00,27.31698,95.26497,0.48,n,N
2026-01-03 00:40:00,27.3778,95.33311,3.01,n,N
2026-01-03 00:40:00,27.6912,96.29026,1.04,n,N
2026-01-03 00:41:00,21.57614,96.23291,1.65,n,N
2026-01-03 00:41:00,21.63853,97.1438,1.02,n,N
2026-01-03 00:41:00,21.64186,97.14439,0.33,n,N
2026-01-03 00:41:00,21.72481,97.28893,2.2,n,N
2026-01-03 00:41:00,21.93847,97.24114,0.2,n,N
2026-01-03 00:41:00,22.00708,93.51711,1.21,n,N
2026-01-03 00:41:00,22.252,97.42558,0.46,n,N
2026-01-03 00:41:00,22.41208,96.42917,0.34,n,N
2026-01-03 00:41:00,22.43229,97.85889,2.88,n,N
2026-01-03 00:41:00,22.57398,85.89596,1.74,n,N
2026-01-03 00:41:00,22.57441,85.89052,1.74,n,N
2026-01-03 00:41:00,22.5925,85.90302,1.47,n,N
2026-01-03 00:41:00,22.69837,97.62513,0.75,n,N
2026-01-03 00:41:00,22.78418,86.20449,2.03,n,N
2026-01-03 00:41:00,22.7846,86.1992,2.03,n,N
2026-01-03 00:41:00,22.79039,86.20503,2.03,n,N
2026-01-03 00:41:00,22.79702,86.20037,0.87,n,N
2026-01-03 00:41:00,22.79959,86.09039,1.82,n,N
2026-01-03 00:41:00,22.8714,86.06045,0.64,n,N
2026-01-03 00:41:00,22.87477,86.06086,1.38,n,N
2026-01-03 00:41:00,22.87766,86.0611,0.64,n,N
2026-01-03 00:41:00,23.45152,83.69624,0.71,h,N
2026-01-03 00:41:00,23.48271,87.35469,0.78,n,N
2026-01-03 00:41:00,23.55026,87.24635,1.3,n,N
2026-01-03 00:41:00,23.55065,87.24181,0.95,n,N
2026-01-03 00:41:00,23.55253,86.5395,0.89,n,N
2026-01-03 00:41:00,23.55652,87.24247,0.95,n,N
2026-01-03 00:41:00,23.55691,87.23791,0.95,n,N
2026-01-03 00:41:00,23.56278,87.23853,0.69,n,N
2026-01-03 00:41:00,23.56408,87.08145,1.82,n,N
2026-01-03 00:41:00,23.61001,87.14337,0.79,n,N
2026-01-03 00:41:00,23.61238,86.79053,1.5,n,N
2026-01-03 00:41:00,23.61273,86.78635,2.18,n,N
2026-01-03 00:41:00,23.63456,86.83228,0.81,n,N
2026-01-03 00:41:00,23.65443,85.50655,1.93,n,N
2026-01-03 00:41:00,23.66228,84.99873,1.51,n,N
2026-01-03 00:41:00,23.66417,86.91776,0.86,n,N
2026-01-03 00:41:00,23.66582,84.99926,1.31,n,N
2026-01-03 00:41:00,23.66865,86.09114,0.96,n,N
2026-01-03 00:41:00,23.66941,84.99313,2.4,n,N
2026-01-03 00:41:00,23.67368,86.10782,1.39,n,N
2026-01-03 00:41:00,23.67537,86.08631,0.96,n,N
2026-01-03 00:41:00,23.6755,86.39842,1.19,n,N
2026-01-03 00:41:00,23.67593,86.39327,1.19,n,N
2026-01-03 00:41:00,23.67664,86.07017,1.27,n,N
2026-01-03 00:41:00,23.6805,86.39433,2.38,n,N
2026-01-03 00:41:00,23.6809,86.38898,2.38,n,N
2026-01-03 00:41:00,23.68126,86.09224,1.33,n,N
2026-01-03 00:41:00,23.68168,86.08685,1.33,n,N
2026-01-03 00:41:00,23.6821,86.39403,3.18,n,N
2026-01-03 00:41:00,23.68254,86.38869,2.15,n,N
2026-01-03 00:41:00,23.68292,87.12796,0.98,n,N
2026-01-03 00:41:00,23.68398,86.09259,1.67,n,N
2026-01-03 00:41:00,23.68709,86.3897,1.92,n,N
2026-01-03 00:41:00,23.68873,86.38939,2.15,n,N
2026-01-03 00:41:00,23.68963,87.11934,1.41,n,N
2026-01-03 00:41:00,23.69118,87.10094,1.51,n,N
2026-01-03 00:41:00,23.69157,87.09631,2.15,n,N
2026-01-03 00:41:00,23.69516,87.12467,1.41,n,N
2026-01-03 00:41:00,23.69555,87.11999,1.41,n,N
2026-01-03 00:41:00,23.69594,87.11538,3.3,n,N
2026-01-03 00:41:00,23.69673,87.10617,1.51,n,N
2026-01-03 00:41:00,23.71359,86.45004,1.98,n,N
2026-01-03 00:41:00,23.72057,86.44041,1.42,n,N
2026-01-03 00:41:00,23.72674,86.44109,1.42,n,N
2026-01-03 00:41:00,23.7399,86.43211,1.7,n,N
2026-01-03 00:41:00,23.75348,86.41812,1.68,n,N
2026-01-03 00:41:00,23.75516,86.39718,1.08,n,N
2026-01-03 00:41:00,23.76092,86.40322,1.63,n,N
2026-01-03 00:41:00,23.76134,86.39791,1.63,n,N
2026-01-03 00:41:00,23.76596,86.40482,3.8,n,N
2026-01-03 00:41:00,23.76635,86.39953,2.36,n,N
2026-01-03 00:41:00,23.76711,86.40385,1.63,n,N
2026-01-03 00:41:00,23.76753,86.39858,1.63,n,N
2026-01-03 00:41:00,23.76827,86.37367,1.53,n,N
2026-01-03 00:41:00,23.76961,86.3728,1.68,n,N
2026-01-03 00:41:00,23.77254,86.40022,2.36,n,N
2026-01-03 00:41:00,23.77369,86.38477,2.31,n,N
2026-01-03 00:41:00,23.77455,86.38904,1.74,n,N
2026-01-03 00:41:00,23.77497,86.38387,3.33,n,N
2026-01-03 00:41:00,23.77525,86.3638,2.34,n,N
2026-01-03 00:41:00,23.77639,86.20942,1.61,n,N
2026-01-03 00:41:00,23.77667,86.36288,2.06,n,N
2026-01-03 00:41:00,23.7795,86.39071,2.53,n,N
2026-01-03 00:41:00,23.77988,86.38555,2.53,n,N
2026-01-03 00:41:00,23.78013,85.56615,2.04,n,N
2026-01-03 00:41:00,23.78032,86.39487,1.74,n,N
2026-01-03 00:41:00,23.78062,86.20545,1.8,n,N
2026-01-03 00:41:00,23.78074,86.38978,1.74,n,N
2026-01-03 00:41:00,23.79505,86.35008,1.53,n,N
2026-01-03 00:41:00,23.79657,86.34914,3.05,n,N
2026-01-03 00:41:00,23.80126,86.35081,1.53,n,N
2026-01-03 00:41:00,23.80166,86.34554,1.53,n,N
2026-01-03 00:41:00,23.80276,86.34988,0.78,n,N
2026-01-03 00:41:00,23.80283,86.33004,1.44,n,N
2026-01-03 00:41:00,23.8032,86.34466,0.74,n,N
2026-01-03 00:41:00,23.80447,86.3291,0.99,n,N
2026-01-03 00:41:00,23.82784,84.57448,1.85,n,N
2026-01-03 00:41:00,23.82785,84.57611,1.46,n,N
2026-01-03 00:41:00,23.82828,84.56768,2.17,n,N
2026-01-03 00:41:00,23.82834,84.56927,1.46,n,N
2026-01-03 00:41:00,24.52275,97.79778,1.45,n,N
2026-01-03 00:41:00,25.03448,87.37263,1.95,n,N
2026-01-03 00:41:00,25.03486,87.36787,1.75,n,N
2026-01-03 00:42:00,18.88314,95.93195,0.44,n,N
2026-01-03 00:42:00,19.03353,95.50464,0.48,n,N
2026-01-03 00:42:00,20.41396,95.18988,0.56,n,N
2026-01-03 00:42:00,20.70295,97.56873,0.24,n,N
2026-01-03 00:42:00,20.75691,85.29609,1.6,n,N
2026-01-03 00:42:00,20.75821,85.29736,2.53,n,N
2026-01-03 00:42:00,20.75869,85.29165,3.15,n,N
2026-01-03 00:42:00,20.76465,85.29784,0.76,n,N
2026-01-03 00:42:00,20.7872,85.2607,2.89,n,N
2026-01-03 00:42:00,20.79409,85.25599,2.19,n,N
2026-01-03 00:42:00,20.79456,85.25039,2.59,n,N
2026-01-03 00:42:00,20.80698,85.25705,1.27,n,N
2026-01-03 00:42:00,20.82793,86.96275,1.68,n,N
2026-01-03 00:42:00,20.83414,86.95908,1.65,n,N
2026-01-03 00:42:00,20.86583,96.39124,0.72,n,N
2026-01-03 00:42:00,20.87971,96.92834,1.11,n,N
2026-01-03 00:42:00,20.88178,84.98101,2.47,n,N
2026-01-03 00:42:00,20.8833,84.97906,2.27,n,N
2026-01-03 00:42:00,20.88331,97.64928,0.34,n,N
2026-01-03 00:42:00,20.88661,97.64987,0.42,n,N
2026-01-03 00:42:00,20.88834,84.98146,2.47,n,N
2026-01-03 00:42:00,20.88985,84.97953,2.27,n,N
2026-01-03 00:42:00,20.95369,86.04704,2.33,n,N
2026-01-03 00:42:00,20.95766,85.0118,1.94,n,N
2026-01-03 00:42:00,20.95842,85.01112,1.65,n,N
2026-01-03 00:42:00,20.96343,86.00779,1.73,n,N
2026-01-03 00:42:00,20.96388,86.0028,1.73,n,N
2026-01-03 00:42:00,20.96409,85.17373,2.25,n,N
2026-01-03 00:42:00,20.96437,85.17473,2.42,n,N
2026-01-03 00:42:00,20.96484,85.16897,2.23,n,N
2026-01-03 00:42:00,20.96601,85.07607,0.7,n,N
2026-01-03 00:42:00,20.96846,86.00849,2.04,n,N
2026-01-03 00:42:00,20.96887,86.00351,2.4,n,N
2026-01-03 00:42:00,20.97005,86.00331,1.73,n,N
2026-01-03 00:42:00,20.97057,85.17426,1.34,n,N
2026-01-03 00:42:00,20.97085,85.17529,1.67,n,N
2026-01-03 00:42:00,20.97108,85.16848,1.34,n,N
2026-01-03 00:42:00,20.97132,85.16949,2.44,n,N
2026-01-03 00:42:00,20.99926,86.01195,1.01,n,N
2026-01-03 00:42:00,21.07276,85.03968,2.66,n,N
2026-01-03 00:42:00,21.0739,85.04055,2.82,n,N
2026-01-03 00:42:00,21.0793,85.04026,2.66,n,N
2026-01-03 00:42:00,21.07976,85.03443,7.52,n,N
2026-01-03 00:42:00,21.08044,85.04109,2.82,n,N
2026-01-03 00:42:00,21.08094,85.03528,2.82,n,N
2026-01-03 00:42:00,21.12419,97.58144,0.26,n,N
2026-01-03 00:42:00,21.12476,97.57775,0.62,n,N
2026-01-03 00:42:00,21.67604,84.03474,1.92,n,N
2026-01-03 00:42:00,21.67677,84.03558,2.95,n,N
2026-01-03 00:42:00,21.68301,84.03527,1.31,n,N
2026-01-03 00:42:00,21.7541,84.02138,1.94,n,N
2026-01-03 00:42:00,21.75766,83.84257,1.19,n,N
2026-01-03 00:42:00,21.75966,84.01997,1.38,n,N
2026-01-03 00:42:00,21.76106,84.02209,1.94,n,N
2026-01-03 00:42:00,21.76662,84.02068,1.38,n,N
2026-01-03 00:42:00,21.76856,84.01566,2.02,n,N
2026-01-03 00:42:00,21.92692,85.22224,1.75,n,N
2026-01-03 00:42:00,22.03126,83.36356,1.69,n,N
2026-01-03 00:42:00,22.03278,83.36089,1.32,n,N
2026-01-03 00:42:00,22.03327,83.35332,1.32,n,N
2026-01-03 00:42:00,22.03339,88.07919,0.43,n,N
2026-01-03 00:42:00,22.03674,83.73176,2.66,n,N
2026-01-03 00:42:00,22.03958,83.34914,1.31,n,N
2026-01-03 00:42:00,22.04101,83.34642,0.75,n,N
2026-01-03 00:42:00,22.04385,83.73219,5.36,n,N
2026-01-03 00:42:00,22.04435,83.72499,4.76,n,N
2026-01-03 00:42:00,22.05121,88.12331,1.12,n,N
2026-01-03 00:42:00,22.0513,88.12557,1.11,n,N
2026-01-03 00:42:00,22.05165,88.12184,1.01,n,N
2026-01-03 00:42:00,22.05667,88.12395,1.12,n,N
2026-01-03 00:42:00,22.05677,88.12625,0.68,n,N
2026-01-03 00:42:00,22.05712,88.12248,0.98,n,N
2026-01-03 00:42:00,22.21043,84.86031,1.79,n,N
2026-01-03 00:42:00,22.21392,84.8634,2.6,n,N
2026-01-03 00:42:00,22.21866,84.75419,1.78,n,N
2026-01-03 00:42:00,22.22195,84.75079,1.82,n,N
2026-01-03 00:42:00,22.245,87.38864,0.94,n,N
2026-01-03 00:42:00,22.3597,87.01724,0.95,n,N
2026-01-03 00:42:00,22.35988,87.29128,1.42,n,N
2026-01-03 00:42:00,22.35999,87.28833,1.07,n,N
2026-01-03 00:42:00,22.36181,87.0164,1.9,n,N
2026-01-03 00:42:00,22.36502,87.29759,2.37,n,N
2026-01-03 00:42:00,22.36558,87.01794,1.93,n,N
2026-01-03 00:42:00,22.36596,87.01344,2.05,n,N
2026-01-03 00:42:00,22.36769,87.0171,2.19,n,N
2026-01-03 00:42:00,22.37811,87.2816,1.52,n,N
2026-01-03 00:42:00,22.37849,87.27728,1.52,n,N
2026-01-03 00:42:00,22.57064,85.89712,1.91,n,N
2026-01-03 00:42:00,22.5711,85.89159,1.91,n,N
2026-01-03 00:42:00,22.58913,85.90397,0.99,n,N
2026-01-03 00:43:00,16.3355,95.2582,0.38,n,N
2026-01-03 00:43:00,16.44363,97.71581,0.99,n,N
2026-01-03 00:43:00,16.44696,97.71639,0.99,n,N
2026-01-03 00:43:00,16.44756,97.71275,1.1,n,N
2026-01-03 00:44:00,12.28676,93.8646,0.88,n,N
2026-01-03 00:44:00,12.29079,93.86118,0.99,n,N
2026-01-03 02:20:00,29.49271,79.71448,1.2,n,N
2026-01-03 02:20:00,29.61666,80.35991,2.34,n,N
2026-01-03 02:20:00,29.61856,80.36133,1.19,n,N
2026-01-03 02:20:00,29.61979,80.35534,1.19,n,N
2026-01-03 02:20:00,29.71929,79.45284,1.51,n,N
2026-01-03 02:20:00,29.81157,79.66257,1.15,n,N
2026-01-03 02:20:00,30.36567,78.92143,1.74,n,N
2026-01-03 02:20:00,30.36667,78.91621,1.74,n,N
2026-01-03 02:20:00,30.37227,78.90672,1.41,n,N
2026-01-03 02:20:00,30.66154,78.13853,0.76,n,N
2026-01-03 02:20:00,31.3279,76.89507,0.71,n,N
2026-01-03 02:20:00,31.36231,77.38895,0.72,n,N
2026-01-03 02:20:00,31.36572,77.3896,0.92,n,N
2026-01-03 02:20:00,31.60994,74.40516,0.49,n,N
2026-01-03 02:20:00,31.62051,74.40312,0.39,n,N
2026-01-03 02:20:00,33.25327,76.11185,0.43,n,N
2026-01-03 02:20:00,33.40709,71.93909,0.88,n,N
2026-01-03 02:21:00,23.68825,87.09991,1.81,n,N
2026-01-03 02:21:00,23.68989,87.12067,2.85,n,N
2026-01-03 02:21:00,23.6906,87.10033,1.94,n,N
2026-01-03 02:21:00,23.69237,87.12109,2.03,n,N
2026-01-03 02:21:00,23.69313,87.10812,3.19,n,N
2026-01-03 02:21:00,23.69395,87.11483,2.03,n,N
2026-01-03 02:21:00,23.69552,87.10858,1.94,n,N
2026-01-03 02:21:00,23.69635,87.09567,1.81,n,N
2026-01-03 02:21:00,23.69802,87.11634,1.06,n,N
2026-01-03 02:21:00,23.73569,86.43455,2.82,n,N
2026-01-03 02:21:00,23.7568,86.4045,1.64,n,N
2026-01-03 02:21:00,23.75818,86.39905,1.64,n,N
2026-01-03 02:21:00,23.76447,86.40078,1.64,n,N
2026-01-03 02:21:00,23.76527,86.37109,1.67,n,N
2026-01-03 02:21:00,23.76587,86.39528,3.1,n,N
2026-01-03 02:21:00,23.77073,86.40261,1.31,n,N
2026-01-03 02:21:00,23.77431,86.36192,0.71,n,N
2026-01-03 02:21:00,23.78129,86.38745,1.81,n,N
2026-01-03 02:21:00,23.79725,86.35075,1.49,n,N
2026-01-03 02:21:00,23.79932,86.3159,1.34,n,N
2026-01-03 02:21:00,23.80286,86.32845,2.67,n,N
2026-01-03 02:21:00,26.27161,74.18915,0.87,n,N
2026-01-03 02:21:00,26.29854,74.12735,0.47,n,N
2026-01-03 02:21:00,26.60592,73.68418,0.92,n,N
2026-01-03 02:21:00,26.8681,73.5234,0.67,n,N
2026-01-03 02:21:00,26.8726,73.51632,1.02,n,N
2026-01-03 02:21:00,26.8759,73.51695,1.02,n,N
2026-01-03 02:21:00,26.8765,73.51309,1.03,n,N
2026-01-03 02:21:00,26.87981,73.51373,1.07,n,N
2026-01-03 02:21:00,26.92694,73.47024,0.38,n,N
2026-01-03 02:21:00,27.66866,76.13383,0.77,n,N
2026-01-03 02:21:00,27.66936,76.12973,1.1,n,N
2026-01-03 02:21:00,28.3395,77.22221,0.65,n,N
2026-01-03 02:21:00,28.4249,69.70008,0.8,n,N
2026-01-03 02:22:00,20.75941,85.29687,2.3,n,N
2026-01-03 02:22:00,20.76063,85.2972,3.31,n,N
2026-01-03 02:22:00,20.76065,85.29157,2.3,n,N
2026-01-03 02:22:00,20.76189,85.29198,3.21,n,N
2026-01-03 02:22:00,20.78209,85.25706,2.75,n,N
2026-01-03 02:22:00,20.78358,85.25749,1.81,n,N
2026-01-03 02:22:00,20.78708,85.26418,2.23,n,N
2026-01-03 02:22:00,20.78853,85.26461,1.81,n,N
2026-01-03 02:22:00,20.79118,85.25361,2.24,n,N
2026-01-03 02:22:00,20.79593,85.25481,2.74,n,N
2026-01-03 02:22:00,20.79743,85.2553,1.6,n,N
2026-01-03 02:22:00,20.80366,85.2571,1.6,n,N
2026-01-03 02:22:00,20.86617,84.99547,1.51,n,N
2026-01-03 02:22:00,20.8675,84.98989,1.91,n,N
2026-01-03 02:22:00,20.88833,84.98489,0.91,n,N
2026-01-03 02:22:00,20.88958,84.97964,0.91,n,N
2026-01-03 02:22:00,20.95339,85.0144,1.11,n,N
2026-01-03 02:22:00,20.96152,86.00974,1.1,n,N
2026-01-03 02:22:00,20.96282,85.18661,4.19,n,N
2026-01-03 02:22:00,20.963,86.00369,1.75,n,N
2026-01-03 02:22:00,20.96409,85.18124,3.3,n,N
2026-01-03 02:22:00,20.9666,85.17068,2.89,n,N
2026-01-03 02:22:00,20.96784,85.16548,2.89,n,N
2026-01-03 02:22:00,20.96798,86.01168,4.35,n,N
2026-01-03 02:22:00,20.97034,85.15492,2.61,n,N
2026-01-03 02:22:00,20.97154,85.17772,3.3,n,N
2026-01-03 02:22:00,20.97278,85.17248,2.89,n,N
2026-01-03 02:22:00,20.98154,85.13549,1.89,n,N
2026-01-03 02:22:00,20.99543,86.01284,0.91,n,N
2026-01-03 02:22:00,20.99898,86.0268,1.38,n,N
2026-01-03 02:22:00,21.00284,86.02785,0.25,n,N
2026-01-03 02:22:00,21.08016,85.03775,2.05,n,N
2026-01-03 02:22:00,21.0814,85.03254,1.58,n,N
2026-01-03 02:22:00,21.31137,81.59264,1.08,n,N
2026-01-03 02:22:00,21.32469,81.57961,0.45,n,N
2026-01-03 02:22:00,21.36684,81.67875,0.66,n,N
2026-01-03 02:22:00,21.374,81.65912,0.5,n,N
2026-01-03 02:22:00,21.37475,81.64124,0.91,n,N
2026-01-03 02:22:00,21.37494,81.67907,0.81,n,N
2026-01-03 02:22:00,21.37536,81.65289,0.48,n,N
2026-01-03 02:22:00,21.3758,81.66126,0.51,n,N
2026-01-03 02:22:00,21.37687,81.68131,1.43,n,N
2026-01-03 02:22:00,21.37808,81.64041,1.38,n,N
2026-01-03 02:22:00,21.37995,81.68035,0.81,n,N
2026-01-03 02:22:00,21.48577,81.77,1.98,n,N
2026-01-03 02:22:00,21.49267,81.81173,0.5,n,N
2026-01-03 02:22:00,21.6212,81.79333,0.3,n,N
2026-01-03 02:22:00,21.64408,81.73601,0.45,n,N
2026-01-03 02:22:00,21.67338,82.08296,0.68,n,N
2026-01-03 02:22:00,21.67409,82.07967,0.68,n,N
2026-01-03 02:22:00,21.67883,84.03767,2.22,n,N
2026-01-03 02:22:00,21.7316,82.21489,1.0,n,N
2026-01-03 02:22:00,21.75382,84.02455,0.64,n,N
2026-01-03 02:22:00,21.76391,83.84981,1.82,n,N
2026-01-03 02:22:00,21.76421,83.84965,1.87,n,N
2026-01-03 02:22:00,21.76728,84.01894,0.96,n,N
2026-01-03 02:22:00,21.80193,82.04041,1.27,n,N
2026-01-03 02:22:00,21.82094,83.99659,1.21,n,N
2026-01-03 02:22:00,21.82175,83.99423,1.38,n,N
2026-01-03 02:22:00,21.87514,83.54897,0.64,n,N
2026-01-03 02:22:00,21.8798,83.55439,0.64,n,N
2026-01-03 02:22:00,21.91954,83.35358,1.9,n,N
2026-01-03 02:22:00,21.92043,83.34965,1.9,n,N
2026-01-03 02:22:00,21.92633,85.22177,1.8,n,N
2026-01-03 02:22:00,21.93964,81.98298,0.76,n,N
2026-01-03 02:22:00,21.96196,86.79492,1.15,n,N
2026-01-03 02:22:00,21.96771,85.31427,0.45,n,N
2026-01-03 02:22:00,21.98794,82.01536,0.44,n,N
2026-01-03 02:22:00,22.00276,82.67185,1.05,n,N
2026-01-03 02:22:00,22.00353,82.66835,1.05,n,N
2026-01-03 02:22:00,22.0162,83.75515,0.76,n,N
2026-01-03 02:22:00,22.0181,82.18073,0.82,n,N
2026-01-03 02:22:00,22.01817,83.74661,1.1,n,N
2026-01-03 02:22:00,22.02029,83.34055,0.43,n,N
2026-01-03 02:22:00,22.02837,83.75398,1.14,n,N
2026-01-03 02:22:00,22.03228,83.36445,1.0,n,N
2026-01-03 02:22:00,22.03318,83.36048,1.0,n,N
2026-01-03 02:22:00,22.03408,83.3565,0.89,n,N
2026-01-03 02:22:00,22.03498,83.35254,0.89,n,N
2026-01-03 02:22:00,22.03586,83.34862,0.75,n,N
2026-01-03 02:22:00,22.03779,83.73891,2.56,n,N
2026-01-03 02:22:00,22.03874,83.73476,2.56,n,N
2026-01-03 02:22:00,22.03969,83.73065,4.71,n,N
2026-01-03 02:22:00,22.04047,83.3539,0.75,n,N
2026-01-03 02:22:00,22.04064,83.72652,4.71,n,N
2026-01-03 02:22:00,22.04135,83.34998,1.09,n,N
2026-01-03 02:22:00,22.04431,83.73637,2.56,n,N
2026-01-03 02:22:00,22.04526,83.73225,4.71,n,N
2026-01-03 02:22:00,22.04621,83.72809,4.71,n,N
2026-01-03 02:22:00,22.05489,88.12273,3.16,n,N
2026-01-03 02:22:00,22.0549,88.12775,3.36,n,N
2026-01-03 02:22:00,22.05761,83.32928,0.59,n,N
2026-01-03 02:22:00,22.08848,83.11523,2.29,n,N
2026-01-03 02:22:00,22.10383,83.1232,0.88,n,N
2026-01-03 02:22:00,22.15501,82.09441,0.82,n,N
2026-01-03 02:22:00,22.15635,82.09631,0.67,n,N
2026-01-03 02:22:00,22.20705,84.85116,0.93,n,N
2026-01-03 02:22:00,22.21071,84.8624,1.9,n,N
2026-01-03 02:22:00,22.22163,84.75738,1.77,n,N
2026-01-03 02:22:00,22.22272,84.75266,1.84,n,N
2026-01-03 02:22:00,22.22275,84.75882,0.88,n,N
2026-01-03 02:22:00,22.22387,84.75412,0.88,n,N
2026-01-03 02:22:00,22.31569,82.53374,1.05,n,N
2026-01-03 02:22:00,22.31645,82.53032,2.25,n,N
2026-01-03 02:22:00,22.31874,82.52001,1.53,n,N
2026-01-03 02:22:00,22.32137,82.58252,1.6,n,N
2026-01-03 02:22:00,22.32392,82.52132,1.41,n,N
2026-01-03 02:22:00,22.32576,82.58754,1.35,n,N
2026-01-03 02:22:00,22.33313,82.60404,0.81,n,N
2026-01-03 02:22:00,22.35535,82.30524,1.09,n,N
2026-01-03 02:22:00,22.3612,82.30319,1.19,n,N
2026-01-03 02:22:00,22.36193,82.29989,0.97,n,N
2026-01-03 02:22:00,22.36238,87.01748,1.62,n,N
2026-01-03 02:22:00,22.36905,87.01935,1.62,n,N
2026-01-03 02:22:00,22.3759,87.27879,2.51,n,N
2026-01-03 02:22:00,22.37654,87.27834,2.66,n,N
2026-01-03 02:22:00,22.57173,85.89971,2.11,n,N
2026-01-03 02:22:00,22.57302,85.89436,3.14,n,N
2026-01-03 02:22:00,22.57322,85.90003,1.6,n,N
2026-01-03 02:22:00,22.57455,85.89468,1.6,n,N
2026-01-03 02:22:00,22.59037,85.90549,1.2,n,N
2026-01-03 02:22:00,22.59188,85.9057,1.29,n,N
2026-01-03 02:22:00,22.78932,86.20676,1.98,n,N
2026-01-03 02:22:00,22.85927,86.05877,1.53,n,N
2026-01-03 02:22:00,23.16125,82.33498,2.83,n,N
2026-01-03 02:22:00,23.16487,82.34275,2.29,n,N
2026-01-03 02:22:00,23.16558,82.33949,2.83,n,N
2026-01-03 02:22:00,23.1663,82.3362,2.83,n,N
2026-01-03 02:22:00,23.16994,82.34392,0.9,n,N
2026-01-03 02:22:00,23.2568,70.26131,0.5,n,N
2026-01-03 02:22:00,23.26496,70.28014,0.41,n,N
2026-01-03 02:22:00,23.26797,70.25882,0.93,n,N
2026-01-03 02:22:00,23.28411,87.86953,0.88,n,N
2026-01-03 02:22:00,23.31531,70.48589,1.14,n,N
2026-01-03 02:22:00,23.51739,87.27238,1.59,n,N
2026-01-03 02:22:00,23.56535,87.08344,2.35,n,N
2026-01-03 02:22:00,23.65874,85.50982,1.31,n,N
2026-01-03 02:22:00,23.67016,86.09174,0.92,n,N
2026-01-03 02:22:00,23.67391,86.40136,2.54,n,N
2026-01-03 02:22:00,23.67624,86.39938,1.89,n,N
2026-01-03 02:22:00,23.67765,86.08823,0.92,n,N
2026-01-03 02:22:00,23.67765,86.39376,1.89,n,N
2026-01-03 02:22:00,23.68162,86.39734,2.54,n,N
2026-01-03 02:22:00,23.68296,86.39184,3.76,n,N
2026-01-03 02:22:00,23.68397,86.39542,1.89,n,N
2026-01-03 02:22:00,23.68532,86.39007,3.13,n,N
2026-01-03 02:22:00,23.71045,86.45117,1.53,n,N
2026-01-03 02:22:00,23.7349,86.4342,1.92,n,N
2026-01-03 02:22:00,23.7557,85.85096,1.33,n,N
2026-01-03 02:22:00,23.75579,86.40414,1.25,n,N
2026-01-03 02:22:00,23.76051,85.85792,1.33,n,N
2026-01-03 02:22:00,23.76209,86.40585,1.25,n,N
2026-01-03 02:22:00,23.76343,86.40042,2.3,n,N
2026-01-03 02:22:00,23.76479,86.3949,2.3,n,N
2026-01-03 02:22:00,23.76969,86.40227,2.05,n,N
2026-01-03 02:22:00,23.77034,86.37239,1.7,n,N
2026-01-03 02:22:00,23.7773,86.20886,1.64,n,N
2026-01-03 02:22:00,23.78354,86.21053,1.64,n,N
2026-01-03 02:22:00,23.79585,86.35032,1.81,n,N
2026-01-03 02:22:00,23.79774,86.31535,1.39,n,N
2026-01-03 02:22:00,23.80133,86.32795,1.41,n,N
2026-01-03 02:22:00,23.80755,86.32982,1.41,n,N
2026-01-03 02:22:00,24.13652,82.69619,0.35,n,N
2026-01-03 02:22:00,24.13941,82.63554,1.22,n,N
2026-01-03 02:22:00,24.14449,82.63663,2.49,n,N
2026-01-03 02:22:00,24.1588,82.66796,0.45,n,N
2026-01-03 02:22:00,24.16609,82.68317,0.56,n,N
2026-01-03 02:22:00,24.17741,82.56011,0.52,n,N
2026-01-03 02:22:00,24.17897,82.64896,0.65,n,N
2026-01-03 02:22:00,24.18613,82.66473,0.88,n,N
2026-01-03 02:22:00,24.18684,82.66151,1.06,n,N
2026-01-03 02:22:00,24.20397,82.71471,0.86,n,N
2026-01-03 02:22:00,24.20696,82.71553,0.87,n,N
2026-01-03 02:22:00,24.22779,72.16837,0.24,n,N
2026-01-03 02:22:00,24.57929,74.80196,0.57,n,N
2026-01-03 02:22:00,24.65718,73.87378,0.85,n,N
2026-01-03 02:22:00,24.66238,74.63449,1.54,n,N
2026-01-03 02:22:00,24.69011,73.00204,1.76,n,N
2026-01-03 02:22:00,24.6911,74.67903,0.94,n,N
2026-01-03 02:22:00,24.82089,73.09554,0.86,n,N
2026-01-03 02:22:00,24.82148,73.09175,1.02,n,N
2026-01-03 02:22:00,24.93322,74.63357,1.47,n,N
2026-01-03 02:22:00,25.29836,71.76871,0.91,n,N
2026-01-03 02:22:00,25.38232,68.66282,0.65,n,N
2026-01-03 02:22:00,25.38853,68.57996,1.64,n,N
2026-01-03 02:22:00,26.09523,68.87612,0.48,n,N
2026-01-03 02:22:00,26.25645,74.09644,0.5,n,N
2026-01-03 02:22:00,26.26548,74.18896,1.36,n,N
2026-01-03 02:23:00,17.60671,83.20292,2.54,n,N
2026-01-03 02:23:00,17.61263,83.20441,2.54,n,N
2026-01-03 02:23:00,17.69413,83.24281,1.59,n,N
2026-01-03 02:23:00,18.71906,79.53741,2.71,n,N
2026-01-03 02:23:00,19.09521,82.16757,1.78,n,N
2026-01-03 02:23:00,19.10061,82.16892,1.17,n,N
2026-01-03 02:23:00,19.101,82.16676,1.64,n,N
